,SMS,LABEL,len,url,number,senha
1827,"['adelino', 'proprietario', 'cpf', '016xxxxxx66', 'debito', 'atual', 'junto', 'bradesco', 'r', '522302', 'lance', 'proposta', 'responda', 'custo']",ok,136,0,1,0
1828,"['sra', 'adsoncpf', '016xxxxxx02', 'debito', 'junto', 'bradesco', 'desde', '08042013', 'pode', 'ser', 'quitado', 'hoje', 'r1000', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,158,0,1,0
1829,"['andreia', 'cpf', '016xxxxxx61', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,147,0,1,0
1830,"['autocnpj', '01601xxxxxxx84proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r18788', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,160,1,1,0
1831,"['realcnpj', '01623xxxxxxx93proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r25815', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,160,1,1,0
1832,"['adborcnpj', '01626xxxxxxx62proposta', 'p', 'quitar', 'debito', 'referente', 'capital', 'giro', 'r146984', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,152,1,1,0
1833,"['rotacnpj', '01647xxxxxxx25proposta', 'p', 'quitar', 'debito', 'referente', 'cheque', 'especial', 'r5146', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,152,1,1,0
1834,"['scnpj', '01650xxxxxxx00proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r30817', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,157,1,1,0
1835,"['ccnpj', '01653xxxxxxx23proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r5122', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,156,1,1,0
1836,"['ei', 'adriano', 'cpf', '017xxxxxx09', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,149,0,1,0
1837,"['tentando', 'contato', 'edson', 'assunto', 'extrema', 'importancia', 'cpf', '017xxxxxx66', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,156,0,1,0
1838,"['tentando', 'contato', 'hostino', 'assunto', 'extrema', 'importancia', 'cpf', '017xxxxxx63', 'contato', 'telefone', '08007213569', 'whats', '11976509508']",ok,159,0,1,0
1839,"['clayton', 'proprietario', 'cpf', '017xxxxxx74', 'debito', 'atual', 'junto', 'bradesco', 'r', '318697', 'lance', 'proposta', 'whatsapp', '11955831425']",ok,137,0,1,0
1840,"['sra', 'andrecpf', '017xxxxxx12', 'debito', 'junto', 'bradesco', 'desde', '06092011', 'pode', 'ser', 'quitado', 'hoje', 'r2500', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,158,0,1,0
1841,"['daniel', 'cpf', '017xxxxxx48', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,146,0,1,0
1842,"['ei', 'andrea', 'cpf', '018xxxxxx80', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,148,0,1,0
1843,"['tentando', 'contato', 'ana', 'assunto', 'extrema', 'importancia', 'cpf', '018xxxxxx40', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,154,0,1,0
1844,"['tentando', 'contato', 'arleide', 'assunto', 'extrema', 'importancia', 'cpf', '018xxxxxx93', 'contato', 'telefone', '08007213569', 'whats', '11976509508']",ok,159,0,1,0
1845,"['0608044cf50501comunicado', 'extrajudicial', 'execução', 'debito', 'contrato', '7720', 'cpf', '018xxx55387', 'referente', 'estancia', 'águas', 'itiquira', 'debito', 'r', '333007', 'prezado']",ok,165,0,1,0
1846,"['06080401090501comunicado', 'extrajudicial', 'execução', 'debito', 'contrato', '22698', 'cpf', '018xxx55931', 'referente', 'estancia', 'águas', 'itiquira', 'debito', 'r', '262540', 'prezado']",ok,166,0,1,0
1847,"['eldes', 'proprietario', 'cpf', '018xxxxxx42', 'debito', 'atual', 'junto', 'bradesco', 'r', '690494', 'lance', 'proposta', 'whatsapp', '11955831425']",ok,135,0,1,0
1848,"['sra', 'jairocpf', '018xxxxxx83', 'debito', 'junto', 'bradesco', 'desde', '25112012', 'pode', 'ser', 'quitado', 'hoje', 'r1600', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,158,0,1,0
1849,"['anderson', 'cpf', '018xxxxxx67', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,148,0,1,0
1850,"['centrocnpj', '01823xxxxxxx54proposta', 'p', 'quitar', 'debito', 'referente', 'capital', 'giro', 'r15725', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,152,1,1,0
1851,"['jmcnpj', '01841xxxxxxx75proposta', 'p', 'quitar', 'debito', 'referente', 'capital', 'giro', 'r11246', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,148,1,1,0
1852,"['luiscnpj', '01854xxxxxxx02proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r42252', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,160,1,1,0
1853,"['andrewscnpj', '01874xxxxxxx40proposta', 'p', 'quitar', 'debito', 'referente', 'capital', 'giro', 'r9297', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,152,1,1,0
1854,"['ei', 'alex', 'cpf', '019xxxxxx90', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,146,0,1,0
1855,"['tentando', 'contato', 'wilma', 'assunto', 'extrema', 'importancia', 'cpf', '019xxxxxx13', 'contato', 'telefone', '08007213569', 'whats', '11976509508']",ok,157,0,1,0
1856,"['tentando', 'contato', 'julio', 'assunto', 'extrema', 'importancia', 'cpf', '019xxxxxx88', 'contato', 'telefone', '08007213569', 'whats', '11976509508']",ok,157,0,1,0
1857,"['genilson', 'proprietario', 'cpf', '019xxxxxx07', 'debito', 'atual', 'junto', 'bradesco', 'r', '683078', 'lance', 'proposta', 'whatsapp', '11955831425']",ok,138,0,1,0
1858,"['sra', 'aliriocpf', '019xxxxxx68', 'debito', 'junto', 'bradesco', 'desde', '28012013', 'pode', 'ser', 'quitado', 'hoje', 'r1600', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,159,0,1,0
1859,"['izaura', 'cpf', '019xxxxxx85', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,146,0,1,0
1860,"['zilmacnpj', '01904xxxxxxx74proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r2426', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,160,1,1,0
1861,"['rcnpj', '01924xxxxxxx64proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r8945', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,156,1,1,0
1862,"['pcnpj', '01967xxxxxxx30proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r4965', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,156,1,1,0
1863,"['jcnpj', '01988xxxxxxx70proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r19769', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,157,1,1,0
1864,"['nrcnpj', '01997xxxxxxx41proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r91327', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,158,1,1,0
1865,"['050003db0201kotak', 'alert', 'total', 'due', 'on', 'card', 'xxxx4715', 'is', 'rs', '1180', 'min', 'amt', 'rs', '1100due', 'by', '02aug19to', 'view', 'statement', 'payment', 'please', 'visit', 'bitly2upkfch', 'kindly', 'ignor']",ok,166,1,1,0
1866,"['0608040c08020202comibmlamysql', 'slave', 'replication', 'status', 'is', 'unknown', 'to', 'acknowledge', 'reply', 'to', '18443084642', 'ack', 'a610cc18e57840eca1c3eb67a91fb1e644881']",ok,158,0,1,0
1867,"['0608049720020202ipctrmx02comibmlatomcat', 'jvm', 'cpu', 'load', 'is', 'unknown', 'to', 'acknowledge', 'reply', 'to', '18443084642', 'ack', 'a610cc18e57840eca1c3eb67a91fb1e675840']",ok,157,0,1,0
1868,"['sistema', 'alarmes', 'biosa', 'ainda', 'ativado', '2141', 'deste', 'sabado', '1602verificarvanguard']",ok,89,0,1,0
1869,"['ei', 'alan', 'cpf', '020xxxxxx57', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,146,0,1,0
1870,"['tentando', 'contato', 'milton', 'assunto', 'extrema', 'importancia', 'cpf', '020xxxxxx37', 'contato', 'telefone', '08007213569', 'whats', '11976509508']",ok,158,0,1,0
1871,"['tentando', 'contato', 'michele', 'assunto', 'extrema', 'importancia', 'cpf', '020xxxxxx00', 'contato', 'telefone', '08007213569', 'whats', '11976509508']",ok,159,0,1,0
1872,"['ivanildo', 'proprietario', 'cpf', '020xxxxxx92', 'debito', 'atual', 'junto', 'bradesco', 'r', '433834', 'lance', 'proposta', 'whatsapp', '11955831425']",ok,138,0,1,0
1873,"['sra', 'andreacpf', '020xxxxxx93', 'debito', 'junto', 'bradesco', 'desde', '17092012', 'pode', 'ser', 'quitado', 'hoje', 'r6000', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,159,0,1,0
1874,"['carlos', 'cpf', '020xxxxxx24', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,146,0,1,0
1875,"['davidcnpj', '02006xxxxxxx77proposta', 'p', 'quitar', 'debito', 'referente', 'capital', 'giro', 'r10824', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,151,1,1,0
1876,"['capazcnpj', '02026xxxxxxx01proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r6725', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,160,1,1,0
1877,"['pimcnpj', '02053xxxxxxx02proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r34215', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,159,1,1,0
1878,"['acnpj', '02055xxxxxxx87proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r15596', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,157,1,1,0
1879,"['stelacnpj', '02091xxxxxxx92proposta', 'p', 'quitar', 'debito', 'referente', 'capital', 'giro', 'r9002', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,150,1,1,0
1880,"['ei', 'adriana', 'cpf', '021xxxxxx79', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,149,0,1,0
1881,"['tentando', 'contato', 'maria', 'assunto', 'extrema', 'importancia', 'cpf', '021xxxxxx04', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,156,0,1,0
1882,"['tentando', 'contato', 'edmilson', 'assunto', 'extrema', 'importancia', 'cpf', '021xxxxxx01', 'contato', 'telefone', '08007213569', 'whats', '11976509508']",ok,160,0,1,0
1883,"['abel', 'proprietario', 'cpf', '021xxxxxx90', 'debito', 'atual', 'junto', 'bradesco', 'r', '147626', 'lance', 'proposta', 'whatsapp', '11955831425']",ok,134,0,1,0
1884,"['sra', 'andrecpf', '021xxxxxx07', 'debito', 'junto', 'bradesco', 'desde', '03012005', 'pode', 'ser', 'quitado', 'hoje', 'r1000', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,158,0,1,0
1885,"['odair', 'cpf', '021xxxxxx55', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,145,0,1,0
1886,"['vcnpj', '02163xxxxxxx62proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r29925', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,157,1,1,0
1887,"['ei', 'adriana', 'cpf', '022xxxxxx70', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,149,0,1,0
1888,"['tentando', 'contato', 'tais', 'assunto', 'extrema', 'importancia', 'cpf', '022xxxxxx96', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,155,0,1,0
1889,"['tentando', 'contato', 'clarice', 'assunto', 'extrema', 'importancia', 'cpf', '022xxxxxx39', 'contato', 'telefone', '08007213569', 'whats', '11976509508']",ok,159,0,1,0
1890,"['adao', 'proprietario', 'cpf', '022xxxxxx53', 'debito', 'atual', 'junto', 'bradesco', 'r', '6982899', 'lance', 'proposta', 'responda', 'custo']",ok,134,0,1,0
1891,"['sra', 'katiacpf', '022xxxxxx60', 'debito', 'junto', 'bradesco', 'desde', '04042011', 'pode', 'ser', 'quitado', 'hoje', 'r800', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,157,0,1,0
1892,"['marcos', 'cpf', '022xxxxxx52', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,146,0,1,0
1893,"['joaocnpj', '02251xxxxxxx02proposta', 'p', 'quitar', 'debito', 'referente', 'capital', 'giro', 'r39124', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,150,1,1,0
1894,"['ncnpj', '02279xxxxxxx74proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r12298', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,157,1,1,0
1895,"['ecnpj', '02284xxxxxxx98proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r9985', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,156,1,1,0
1896,"['ei', 'adao', 'cpf', '023xxxxxx01', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,146,0,1,0
1897,"['tentando', 'contato', 'dayane', 'assunto', 'extrema', 'importancia', 'cpf', '023xxxxxx65', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,157,0,1,0
1898,"['tentando', 'contato', 'gilmar', 'assunto', 'extrema', 'importancia', 'cpf', '023xxxxxx39', 'contato', 'telefone', '08007213569', 'whats', '11976509508']",ok,158,0,1,0
1899,"['adelson', 'proprietario', 'cpf', '023xxxxxx97', 'debito', 'atual', 'junto', 'bradesco', 'r', '46835', 'lance', 'proposta', 'responda', 'custo']",ok,135,0,1,0
1900,"['sra', 'andrecpf', '023xxxxxx58', 'debito', 'junto', 'bradesco', 'desde', '10092009', 'pode', 'ser', 'quitado', 'hoje', 'r2200', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,158,0,1,0
1901,"['eulina', 'cpf', '023xxxxxx03', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,146,0,1,0
1902,"['sandracnpj', '02335xxxxxxx04proposta', 'p', 'quitar', 'debito', 'referente', 'credito', 'pessoal', 'r7657', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,154,1,1,0
1903,"['ucnpj', '02344xxxxxxx48proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r1551', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,156,1,1,0
1904,"['vanncnpj', '02365xxxxxxx06proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r6849', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,159,1,1,0
1905,"['bazarcnpj', '02385xxxxxxx90proposta', 'p', 'quitar', 'debito', 'referente', 'capital', 'giro', 'r63801', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,151,1,1,0
1906,"['ei', 'ada', 'cpf', '024xxxxxx10', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,145,0,1,0
1907,"['tentando', 'contato', 'ademilson', 'assunto', 'extrema', 'importancia', 'cpf', '024xxxxxx28', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,160,0,1,0
1908,"['tentando', 'contato', 'viviane', 'assunto', 'extrema', 'importancia', 'cpf', '024xxxxxx97', 'contato', 'telefone', '08007213569', 'whats', '11976509508']",ok,159,0,1,0
1909,"['abdias', 'proprietario', 'cpf', '024xxxxxx34', 'debito', 'atual', 'junto', 'bradesco', 'r', '561683', 'lance', 'proposta', 'responda', 'custo']",ok,135,0,1,0
1910,"['sra', 'antoniocpf', '024xxxxxx78', 'debito', 'junto', 'bradesco', 'desde', '08042013', 'pode', 'ser', 'quitado', 'hoje', 'r1600', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,160,0,1,0
1911,"['frederico', 'cpf', '024xxxxxx78', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,149,0,1,0
1912,"['vetorcnpj', '02401xxxxxxx14proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r5086', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,160,1,1,0
1913,"['pkrcnpj', '02469xxxxxxx58proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r473', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,157,1,1,0
1914,"['ei', 'ademyr', 'cpf', '025xxxxxx10', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,148,0,1,0
1915,"['tentando', 'contato', 'sergio', 'assunto', 'extrema', 'importancia', 'cpf', '025xxxxxx70', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,157,0,1,0
1916,"['tentando', 'contato', 'rosilda', 'assunto', 'extrema', 'importancia', 'cpf', '025xxxxxx88', 'contato', 'telefone', '08007213569', 'whats', '11976509508']",ok,159,0,1,0
1917,"['abigaelli', 'proprietario', 'cpf', '025xxxxxx55', 'debito', 'atual', 'junto', 'bradesco', 'r', '148567', 'lance', 'proposta', 'responda', 'custo']",ok,138,0,1,0
1918,"['sra', 'giovanicpf', '025xxxxxx84', 'debito', 'junto', 'bradesco', 'desde', '10012012', 'pode', 'ser', 'quitado', 'hoje', 'r1200', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,160,0,1,0
1919,"['claudio', 'cpf', '025xxxxxx13', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,147,0,1,0
1920,"['triadestarcnpj', '02538xxxxxxx07proposta', 'p', 'quitar', 'debito', 'referente', 'cheque', 'especial', 'r4968', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,159,1,1,0
1921,"['ncnpj', '02561xxxxxxx70proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r9343', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,156,1,1,0
1922,"['joanacnpj', '02587xxxxxxx44proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r8292', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,160,1,1,0
1923,"['rilubercnpj', '02593xxxxxxx22proposta', 'p', 'quitar', 'debito', 'referente', 'capital', 'giro', 'r15975', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,153,1,1,0
1924,"['ei', 'douglas', 'cpf', '026xxxxxx58', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,149,0,1,0
1925,"['tentando', 'contato', 'adao', 'assunto', 'extrema', 'importancia', 'cpf', '026xxxxxx66', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,155,0,1,0
1926,"['tentando', 'contato', 'sueli', 'assunto', 'extrema', 'importancia', 'cpf', '026xxxxxx56', 'contato', 'telefone', '08007213569', 'whats', '11976509508']",ok,157,0,1,0
1927,"['abelmar', 'proprietario', 'cpf', '026xxxxxx43', 'debito', 'atual', 'junto', 'bradesco', 'r', '7086642', 'lance', 'proposta', 'responda', 'custo']",ok,137,0,1,0
1928,"['sra', 'adrianocpf', '026xxxxxx01', 'debito', 'junto', 'bradesco', 'desde', '20042013', 'pode', 'ser', 'quitado', 'hoje', 'r1900', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,160,0,1,0
1929,"['carlos', 'cpf', '026xxxxxx35', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,146,0,1,0
1930,"['mb', 'temper', 'pedido', 'codigo', '02605lobocom', 'numero', '191729', 'pronto', 'valor', 'r', '61074', '736m2', '1472kg', 'enviado', 'via', 'webglass']",ok,138,0,1,0
1931,"['mb', 'temper', 'pedido', 'codigo', '02606lobocom', 'numero', '191730', 'pronto', 'valor', 'r', '21662', '19m2', '38kg', 'enviado', 'via', 'webglass']",ok,134,0,1,0
1932,"['josecnpj', '02613xxxxxxx70proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r25699', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,160,1,1,0
1933,"['josuecnpj', '02688xxxxxxx00proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r2326', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,160,1,1,0
1934,"['joaocnpj', '02696xxxxxxx78proposta', 'p', 'quitar', 'debito', 'referente', 'credito', 'pessoal', 'r20762', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,153,1,1,0
1935,"['ei', 'antonio', 'cpf', '027xxxxxx73', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,149,0,1,0
1936,"['tentando', 'contato', 'uarlei', 'assunto', 'extrema', 'importancia', 'cpf', '027xxxxxx18', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,157,0,1,0
1937,"['tentando', 'contato', 'ivani', 'assunto', 'extrema', 'importancia', 'cpf', '027xxxxxx33', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,156,0,1,0
1938,"['adailton', 'proprietario', 'cpf', '027xxxxxx62', 'debito', 'atual', 'junto', 'bradesco', 'r', '104884', 'lance', 'proposta', 'responda', 'custo']",ok,137,0,1,0
1939,"['sra', 'damiaocpf', '027xxxxxx97', 'debito', 'junto', 'bradesco', 'desde', '28062013', 'pode', 'ser', 'quitado', 'hoje', 'r1200', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,159,0,1,0
1940,"['diego', 'cpf', '027xxxxxx00', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,145,0,1,0
1941,"['autocnpj', '02725xxxxxxx23proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r53162', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,160,1,1,0
1942,"['manuelcnpj', '02764xxxxxxx87proposta', 'p', 'quitar', 'debito', 'referente', 'capital', 'giro', 'r4135', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,151,1,1,0
1943,"['maniacnpj', '02767xxxxxxx05proposta', 'p', 'quitar', 'debito', 'referente', 'capital', 'giro', 'r94571', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,151,1,1,0
1944,"['bfcnpj', '02784xxxxxxx09proposta', 'p', 'quitar', 'debito', 'referente', 'capital', 'giro', 'r10266', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,148,1,1,0
1945,"['ei', 'fabio', 'cpf', '028xxxxxx01', 'pode', 'sair', 'restricao', 'ate', '5', 'dias', 'ligue', 'hoje', 'garanta', 'melhor', 'negociacao', 'carater', 'excecao', '08002759600']",ok,147,0,1,0
1946,"['tentando', 'contato', 'maria', 'assunto', 'extrema', 'importancia', 'cpf', '028xxxxxx78', 'contato', 'telefone', '1127393055', 'whats', '11976509508']",ok,156,0,1,0
1947,"['tentando', 'contato', 'andre', 'assunto', 'extrema', 'importancia', 'cpf', '028xxxxxx67', 'contato', 'telefone', '08007213569', 'whats', '11976509508']",ok,157,0,1,0
1948,"['abner', 'proprietario', 'cpf', '028xxxxxx57', 'debito', 'atual', 'junto', 'bradesco', 'r', '13569', 'lance', 'proposta', 'responda', 'custo']",ok,133,0,1,0
1949,"['sra', 'josecpf', '028xxxxxx70', 'debito', 'junto', 'bradesco', 'desde', '20122012', 'pode', 'ser', 'quitado', 'hoje', 'r1200', 'ligue', 'agora', '08006002934', 'whatsapp', '11997193858']",ok,157,0,1,0
1950,"['alisson', 'cpf', '028xxxxxx04', 'condicao', 'excepcional', 'aprovada', 'p', 'quitar', 'debito', 'junto', 'bradesco', 'ligue', 'agora', '08006002934', 'wpp', '11997193858']",ok,147,0,1,0
1951,"['jcnpj', '02810xxxxxxx36proposta', 'p', 'quitar', 'debito', 'referente', 'renegociacao', 'divida', 'r49718', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,157,1,1,0
1952,"['anacnpj', '02821xxxxxxx78proposta', 'p', 'quitar', 'debito', 'referente', 'capital', 'giro', 'r32227', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,149,1,1,0
1953,"['goldcnpj', '02833xxxxxxx52proposta', 'p', 'quitar', 'debito', 'referente', 'capital', 'giro', 'r351223', 'valida', 'ate', '0803', 'ligue', '08006002934', 'whats', '11997193858']",ok,151,1,1,0
